ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00036229,"InChI=1S/C10H8N2O/c11-6-5-8-7-3-1-2-4-9(7)12-10(8)13/h1-4,8H,5H2,(H,12,13)",N#CCC1C(O)=Nc2ccccc21,403.6309271773191,False,['54744-66-0'],1.8567826137,0,,,
POOL-00007388,"InChI=1S/C9H8N2O2/c1-11-8-4-6(9(12)13)2-3-7(8)5-10-11/h2-5H,1H3,(H,12,13)",Cn1ncc2ccc(C(=O)O)cc21,473.4194793183052,False,['1031417-77-2'],1.8572154556,0,,,
POOL-00033711,"InChI=1S/C9H8N2O2/c1-13-9(12)6-2-3-7-5-10-11-8(7)4-6/h2-5H,1H3,(H,10,11)",COC(=O)c1ccc2c[nH]nc2c1,447.5663570551784,False,['170487-40-8'],1.8429570302,0,,,
POOL-00008782,"InChI=1S/C9H8N2O2/c1-13-9(12)7-4-2-3-6-5-10-11-8(6)7/h2-5H,1H3,(H,10,11)",COC(=O)c1cccc2c[nH]nc12,447.5663570551784,False,"['755752-82-0', '952479-65-1']",1.8568947654,0,$172.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/syx00166
POOL-00007220,"InChI=1S/C9H8N2O2/c1-13-9(12)7-5-11-8-6(7)3-2-4-10-8/h2-5H,1H3,(H,10,11)",COC(=O)c1c[nH]c2ncccc12,447.5663570551784,False,['808137-94-2'],1.8470890889,0,,,
POOL-00031666,"InChI=1S/C9H8N2O2/c1-13-9(12)8-6-4-2-3-5-7(6)10-11-8/h2-5H,1H3,(H,10,11)",COC(=O)c1n[nH]c2ccccc12,447.5663570551784,False,"['43120-28-1', '863637-26-7']",1.852423879,0,,,
POOL-00032089,"InChI=1S/C9H8N2O2/c1-6(12)8-9(13)10-7-4-2-3-5-11(7)8/h2-5,13H,1H3",CC(=O)c1c(O)nc2ccccn12,473.41947931830526,False,['329228-22-0'],1.8409476825,0,,,
POOL-00014101,"InChI=1S/C9H8N2O2/c1-13-9(12)6-3-2-4-8-7(6)5-10-11-8/h2-5H,1H3,(H,10,11)",COC(=O)c1cccc2[nH]ncc12,447.5663570551784,False,['192945-49-6'],1.8569274305,0,"$97.50
$29.25/1 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/729744
POOL-00009757,"InChI=1S/C9H8N2O/c1-6(12)9-7-4-2-3-5-8(7)10-11-9/h2-5H,1H3,(H,10,11)",CC(=O)c1n[nH]c2ccccc12,430.7760853370335,False,['4498-72-0'],1.8234999523,0,,,
POOL-00013425,"InChI=1S/C9H8N2O2/c1-13-6-2-3-8-7(4-6)9(5-12)11-10-8/h2-5H,1H3,(H,10,11)",COc1ccc2[nH]nc(C=O)c2c1,447.8114695530149,False,['169789-37-1'],1.8648319236,0,,,
POOL-00032951,"InChI=1S/C10H8N2O/c11-7-12-9-4-2-1-3-8(9)5-6-10(12)13/h1-6,10,13H",N#CN1c2ccccc2C=CC1O,392.1563736409662,False,['941-87-7'],1.8315038806,0,,,
POOL-00035556,"InChI=1S/C9H8N2O2/c1-6-8(9(12)13)11-5-3-2-4-7(11)10-6/h2-5H,1H3,(H,12,13)",Cc1nc2ccccn2c1C(=O)O,473.4194793183052,False,['21801-79-6'],1.8437529191,0,,,
POOL-00003873,"InChI=1S/C9H10N2O/c1-6-5-8(12-2)11-7-3-4-10-9(6)7/h3-5,10H,1-2H3",COc1cc(C)c2[nH]ccc2n1,405.8207819124433,False,['171780-79-3'],1.8375879893,0,,,
POOL-00009573,"InChI=1S/C8H7BrN2O/c1-12-8-3-7-5(2-6(8)9)4-10-11-7/h2-4H,1H3,(H,10,11)",COc1cc2[nH]ncc2cc1Br,410.3501069254241,False,['152626-78-3'],1.8603480372,0,$512.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/syx00190
POOL-00000274,"InChI=1S/C8H5BrN2O/c9-5-1-2-6-7(3-5)10-4-11-8(6)12/h1-4H,(H,10,11,12)",Oc1ncnc2cc(Br)ccc12,430.327416202102,False,['194851-16-6'],1.8303404618,0,,,
POOL-00003531,"InChI=1S/C8H5BrN2O/c9-6-1-7-8(11-3-6)5(4-12)2-10-7/h1-4,10H",O=Cc1c[nH]c2cc(Br)cnc12,435.5505228478508,False,['1190312-27-6'],1.8310171091,0,,,
POOL-00006800,"InChI=1S/C9H8N2O2/c1-11-5-7-6(9(12)13)3-2-4-8(7)10-11/h2-5H,1H3,(H,12,13)",Cn1cc2c(C(=O)O)cccc2n1,473.41947931830526,False,['1071433-06-1'],1.8521926844,0,,,
POOL-00006957,"InChI=1S/C9H8N2O2/c1-6-4-11-5-7(9(12)13)2-3-8(11)10-6/h2-5H,1H3,(H,12,13)",Cc1cn2cc(C(=O)O)ccc2n1,473.41947931830526,False,['129912-22-7'],1.8672354746,0,$104.65/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9614fac5?context=bbe
POOL-00006260,"InChI=1S/C8H5BrN2O/c9-8-6-3-5(4-12)1-2-7(6)10-11-8/h1-4H,(H,10,11)",O=Cc1ccc2[nH]nc(Br)c2c1,435.5505228478508,False,['1086391-08-3'],1.8464158275,0,,,
POOL-00007638,"InChI=1S/C9H8N2O2/c1-13-9(12)6-2-3-8-7(4-6)5-10-11-8/h2-5H,1H3,(H,10,11)",COC(=O)c1ccc2n[nH]cc2c1,447.5663570551784,False,['473416-12-5'],1.8499764757,0,,,
POOL-00005431,"InChI=1S/C9H8N2O2/c1-6-5-11-3-2-7(9(12)13)4-8(11)10-6/h2-5H,1H3,(H,12,13)",Cc1cn2ccc(C(=O)O)cc2n1,473.4194793183052,False,['1175928-10-5'],1.8578659197,0,,,
POOL-00000138,"InChI=1S/C8H5BrN2O/c9-5-1-2-7-6(3-5)8(12)11-4-10-7/h1-4H,(H,10,11,12)",Oc1ncnc2ccc(Br)cc12,430.327416202102,False,['32084-59-6'],1.83205376,0,,,
POOL-00010926,"InChI=1S/C10H10N2/c1-7-6-8-4-2-3-5-9(8)12-10(7)11/h2-6H,1H3,(H2,11,12)",Cc1cc2ccccc2[nH]c1=N,468.4674283486556,False,['74844-99-8'],1.833580054,0,,,
POOL-00010669,"InChI=1S/C10H6N2O/c11-4-7-1-2-9-8(6-13)5-12-10(9)3-7/h1-3,5-6,12H",N#Cc1ccc2c(C=O)c[nH]c2c1,505.109369777646,False,['83783-33-9'],1.8332969138,0,$81.60/1 G,"Estimated to ship on June 30, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/phb00304
POOL-00012273,"InChI=1S/C8H5BrN2O/c9-6-3-5-1-2-7(12)11-8(5)10-4-6/h1-4H,(H,10,11,12)",Oc1ccc2cc(Br)cnc2n1,389.0774162021019,False,['72754-05-3'],1.835661079,0,$761.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ade000844
POOL-00032626,"InChI=1S/C9H10N2O/c1-12-6-9-10-7-4-2-3-5-8(7)11-9/h2-5H,6H2,1H3,(H,10,11)",COCc1nc2ccccc2[nH]1,347.6639128453302,False,['7146-97-6'],1.8321486418,0,,,
POOL-00014749,"InChI=1S/C9H8N2O2/c1-11-8(9(12)13)6-4-2-3-5-7(6)10-11/h2-5H,1H3,(H,12,13)",Cn1nc2ccccc2c1C(=O)O,473.4194793183052,False,['34252-44-3'],1.8429701356,0,,,
POOL-00038383,"InChI=1S/C10H10N2/c1-7-6-10(11)12-9-5-3-2-4-8(7)9/h2-6H,1H3,(H2,11,12)",Cc1cc(=N)[nH]c2ccccc12,468.4674283486557,False,['27063-27-0'],1.8547457332,0,,,
POOL-00007548,"InChI=1S/C8H5BrN2O2/c9-5-1-2-7-10-3-6(8(12)13)11(7)4-5/h1-4H,(H,12,13)",O=C(O)c1cnc2ccc(Br)cn12,477.94880433128606,False,['944896-42-8'],1.8422568095,0,,,
POOL-00028611,"InChI=1S/C9H10N2O/c10-9(12)11-6-5-7-3-1-2-4-8(7)11/h1-4H,5-6H2,(H2,10,12)",N=C(O)N1CCc2ccccc21,322.0595034459553,False,['56632-33-8'],1.8462241929,0,$138.00/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t325570
POOL-00010296,"InChI=1S/C10H10N2/c1-7-3-2-4-8-9(11)5-6-12-10(7)8/h2-6H,1H3,(H2,11,12)",Cc1cccc2c(=N)cc[nH]c12,468.4674283486557,False,['893762-15-7'],1.8251042905,0,,,
POOL-00004334,"InChI=1S/C9H8N2O2/c1-11-8-6(5-10-11)3-2-4-7(8)9(12)13/h2-5H,1H3,(H,12,13)",Cn1ncc2cccc(C(=O)O)c21,473.4194793183052,False,['1221288-23-8'],1.8338048356,0,,,
POOL-00035110,"InChI=1S/C9H8N2O2/c1-6-10-8-5-3-2-4-7(8)9(12)11(6)13/h2-5,13H,1H3",Cc1nc2ccccc2c(=O)n1O,516.493895503199,False,"['1010-70-4', '54518-07-9']",1.8320606343,0,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r245895
POOL-00011805,"InChI=1S/C10H10N2/c11-6-9-3-1-2-8-4-5-12-7-10(8)9/h1-5,7H,6,11H2",NCc1cccc2ccncc12,390.4656418352572,False,['362606-12-0'],1.835662828,0,,,
POOL-00032044,"InChI=1S/C9H8N2O2/c1-11-7-5-3-2-4-6(7)8(10-11)9(12)13/h2-5H,1H3,(H,12,13)",Cn1nc(C(=O)O)c2ccccc21,473.41947931830526,False,['50890-83-0'],1.8653848453,0,,,
POOL-00029024,"InChI=1S/C9H10N2O/c1-7-3-2-4-9-10-8(6-12)5-11(7)9/h2-5,12H,6H2,1H3",Cc1cccc2nc(CO)cn12,405.8207819124433,False,['872363-02-5'],1.8343574398,0,,,
POOL-00025954,"InChI=1S/C9H10N2O/c1-2-9-11-7-4-3-6(10)5-8(7)12-9/h3-5H,2,10H2,1H3",CCc1nc2ccc(N)cc2o1,405.8207819124433,False,['855423-35-7'],1.8440204369,0,$117.60/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat238926050?context=bbe
POOL-00008769,"InChI=1S/C8H5BrN2O/c9-5-1-2-6-7(3-5)10-11-8(6)4-12/h1-4H,(H,10,11)",O=Cc1n[nH]c2cc(Br)ccc12,435.5505228478508,False,['885271-72-7'],1.8319407695,0,,,
POOL-00011804,"InChI=1S/C10H10N2/c11-7-8-3-1-5-10-9(8)4-2-6-12-10/h1-6H,7,11H2",NCc1cccc2ncccc12,390.4656418352572,False,['58123-57-2'],1.8339745078,0,$139.05/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemimpexinternationalinc/ch6371382821?context=bbe
POOL-00004812,"InChI=1S/C8H5BrN2O2/c9-6-4-10-7-3-5(8(12)13)1-2-11(6)7/h1-4H,(H,12,13)",O=C(O)c1ccn2c(Br)cnc2c1,477.94880433128606,False,['1315360-75-8'],1.8494355253,0,,,
POOL-00027216,"InChI=1S/C10H10N2/c11-7-10-9-4-2-1-3-8(9)5-6-12-10/h1-6H,7,11H2",NCc1nccc2ccccc12,390.4656418352572,False,['40615-08-5'],1.8336813746,0,,,
POOL-00007869,"InChI=1S/C9H8N2O2/c1-13-9(12)7-3-5-11-8-6(7)2-4-10-8/h2-5H,1H3,(H,10,11)",COC(=O)c1cc[nH]c2nccc1-2,408.0823672357702,False,['351439-07-1'],1.8514118136,0,$761.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ade000950
POOL-00004326,"InChI=1S/C8H7BrN2O/c1-12-8-2-5-4-10-11-7(5)3-6(8)9/h2-4H,1H3,(H,10,11)",COc1cc2c[nH]nc2cc1Br,410.3501069254241,False,['1206800-17-0'],1.8475752251,0,$64.60/500 MG,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/775150
POOL-00006246,"InChI=1S/C8H5BrN2O2/c9-6-4-10-11-2-1-5(8(12)13)3-7(6)11/h1-4H,(H,12,13)",O=C(O)c1ccn2ncc(Br)c2c1,477.94880433128606,False,['876379-79-2'],1.8520289705,0,,,
POOL-00003074,"InChI=1S/C8H5BrN2O/c9-6-1-5(4-12)7-3-10-11-8(7)2-6/h1-4H,(H,10,11)",O=Cc1cc(Br)cc2n[nH]cc12,435.5505228478508,False,['1444616-24-3'],1.8492370668,0,,,
POOL-00036104,"InChI=1S/C10H10N2/c1-7-5-6-12-10-8(7)3-2-4-9(10)11/h2-6H,11H2,1H3",Cc1ccnc2c(N)cccc12,379.8581352532283,False,['62748-01-0'],1.835751728,0,,,
POOL-00038112,"InChI=1S/C9H10N2O/c12-9-5-6-10-7-3-1-2-4-8(7)11-9/h1-4,10H,5-6H2,(H,11,12)",OC1=Nc2ccccc2NCC1,320.05950344595533,False,['5755-07-7'],1.8449450379,0,$138.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t324922
POOL-00006253,"InChI=1S/C9H7BrN2/c10-8-2-1-6-5-12-9(11)4-7(6)3-8/h1-5H,(H2,11,12)",Nc1cc2cc(Br)ccc2cn1,389.0480911891211,False,['891785-28-7'],1.8646566494,0,,,
POOL-00007781,"InChI=1S/C9H7BrN2/c10-7-1-2-8-6(5-7)3-4-12-9(8)11/h1-5H,(H2,11,12)",Nc1nccc2cc(Br)ccc12,425.7980911891212,False,['215453-26-2'],1.8512886408,0,,,
POOL-00018225,"InChI=1S/C10H10N2/c1-7-8-4-2-3-5-10(8)12-6-9(7)11/h2-6H,11H2,1H3",Cc1c(N)cnc2ccccc12,421.10813525322834,False,['50878-90-5'],1.8528554056,0,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r262064
POOL-00031519,"InChI=1S/C9H7BrN2/c10-9-8(11)7-4-2-1-3-6(7)5-12-9/h1-5H,11H2",Nc1c(Br)ncc2ccccc12,425.7980911891212,False,['40073-37-8'],1.849946042,0,$44.85/100 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f0217?context=bbe
POOL-00040783,"InChI=1S/C9H10N2O/c12-6-5-9-10-7-3-1-2-4-8(7)11-9/h1-4,12H,5-6H2,(H,10,11)",OCCc1nc2ccccc2[nH]1,347.6639128453302,False,['4857-01-6'],1.8504977792,0,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s358088
POOL-00007702,"InChI=1S/C8H5FN2O2/c9-5-1-2-7-10-6(8(12)13)4-11(7)3-5/h1-4H,(H,12,13)",O=C(O)c1cn2cc(F)ccc2n1,477.94880433128606,False,"['367500-94-5', '367900-94-5']",1.8279609268,0,$55.00/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h95ecd84a?context=bbe
POOL-00041057,"InChI=1S/C10H10N2/c1-7-6-9(11)8-4-2-3-5-10(8)12-7/h2-6H,1H3,(H2,11,12)",Cc1cc(=N)c2ccccc2[nH]1,468.4674283486557,False,['6628-04-2'],1.8525948815,0,$77.20/5 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/a79000
POOL-00001727,"InChI=1S/C10H10N2/c1-7-2-3-8-5-9(11)6-12-10(8)4-7/h2-6H,11H2,1H3",Cc1ccc2cc(N)cnc2c1,379.8581352532283,False,['1297654-73-9'],1.8442601232,0,$183.30/100 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah31551dbb?context=bbe
POOL-00011802,"InChI=1S/C10H10N2/c11-7-8-5-6-12-10-4-2-1-3-9(8)10/h1-6H,7,11H2",NCc1ccnc2ccccc12,390.4656418352572,False,['5632-13-3'],1.8420203108,0,,,
POOL-00005785,"InChI=1S/C9H10N2O/c1-11-9-3-2-7(6-12)4-8(9)5-10-11/h2-5,12H,6H2,1H3",Cn1ncc2cc(CO)ccc21,405.8207819124433,False,['1092961-11-9'],1.8356765321,0,,,
POOL-00033776,"InChI=1S/C9H7BrN2/c10-9-7-4-2-1-3-6(7)5-8(11)12-9/h1-5H,(H2,11,12)",Nc1cc2ccccc2c(Br)n1,425.7980911891212,False,['13130-79-5'],1.8548382065,0,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009726
POOL-00008773,"InChI=1S/C8H7BrN2O/c1-12-8-3-5(9)2-7-6(8)4-10-11-7/h2-4H,1H3,(H,10,11)",COc1cc(Br)cc2n[nH]cc12,410.3501069254241,False,['885519-21-1'],1.8455371959,0,,,
POOL-00037207,"InChI=1S/C10H10N2/c1-7-5-6-8-3-2-4-9(11)10(8)12-7/h2-6H,11H2,1H3",Cc1ccc2cccc(N)c2n1,421.10813525322834,False,['18978-78-4'],1.8575003459,0,$68.10/50 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cds000034
POOL-00010156,"InChI=1S/C8H5BrN2O2/c9-6-3-10-7-2-1-5(8(12)13)4-11(6)7/h1-4H,(H,12,13)",O=C(O)c1ccc2ncc(Br)n2c1,477.94880433128606,False,['886362-00-1'],1.8651724246,0,,,
POOL-00005392,"InChI=1S/C9H7BrN2/c10-8-3-1-2-7-6(8)4-5-12-9(7)11/h1-5H,(H2,11,12)",N=c1[nH]ccc2c(Br)cccc12,473.1573842845486,False,['852570-80-0'],1.851023929,0,,,
POOL-00028959,"InChI=1S/C9H7BrN2/c10-7-5-12-8-4-2-1-3-6(8)9(7)11/h1-5H,(H2,11,12)",N=c1c(Br)c[nH]c2ccccc12,473.1573842845486,False,['36825-36-2'],1.852187615,0,$15.40/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f9c4e?context=bbe
POOL-00031578,"InChI=1S/C8H8N2OS/c1-2-5-3-6-7(11)9-4-10-8(6)12-5/h3-4H,2H2,1H3,(H,9,10,11)",CCc1cc2c(O)ncnc2s1,410.3501069254241,False,['18593-51-6'],1.8316116082,0,,,
POOL-00010491,"InChI=1S/C10H10N2/c1-7-2-3-10-8(6-7)9(11)4-5-12-10/h2-6H,1H3,(H2,11,12)",Cc1ccc2nccc(N)c2c1,421.10813525322834,False,['874589-77-2'],1.8522064733,0,,,
POOL-00006521,"InChI=1S/C10H10N2/c11-7-8-3-4-9-2-1-5-12-10(9)6-8/h1-6H,7,11H2",NCc1ccc2cccnc2c1,395.7156418352572,False,['773092-54-9'],1.8417314834,0,,,
POOL-00011278,"InChI=1S/C9H7BrN2/c10-7-2-3-8-6(5-7)1-4-9(11)12-8/h1-5H,(H2,11,12)",N=c1ccc2cc(Br)ccc2[nH]1,473.1573842845486,False,['791626-58-9'],1.8558263703,0,$41.40/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97f079f4?context=bbe
POOL-00007586,"InChI=1S/C9H8N2O2/c12-8(13)6-11-5-3-7-2-1-4-10-9(7)11/h1-5H,6H2,(H,12,13)",O=C(O)Cn1ccc2cccnc21,447.5663570551784,False,['1048913-13-8'],1.8302401511,0,,,
POOL-00004377,"InChI=1S/C8H5BrN2O2/c9-6-4-10-7-5(8(12)13)2-1-3-11(6)7/h1-4H,(H,12,13)",O=C(O)c1cccn2c(Br)cnc12,477.94880433128606,False,['1116691-26-9'],1.86611665,0,,,
POOL-00041483,"InChI=1S/C9H8N2O2/c12-9(13)5-7-6-10-8-3-1-2-4-11(7)8/h1-4,6H,5H2,(H,12,13)",O=C(O)Cc1cnc2ccccn12,447.5663570551784,False,['17745-04-9'],1.8369021211,0,,,
POOL-00004089,"InChI=1S/C9H10N2O/c1-7-10-8(6-12)9-4-2-3-5-11(7)9/h2-5,12H,6H2,1H3",Cc1nc(CO)c2ccccn12,405.8207819124433,False,['1315368-40-1'],1.8244664957,0,,,
POOL-00012194,"InChI=1S/C9H6N2O2/c12-9(13)8-4-3-6-7(11-8)2-1-5-10-6/h1-5H,(H,12,13)",O=C(O)c1ccc2ncccc2n1,467.8762845243794,False,['49850-62-6'],1.8355051875,0,,,
POOL-00025963,"InChI=1S/C9H10N2O/c1-2-9-11-7-5-6(10)3-4-8(7)12-9/h3-5H,2,10H2,1H3",CCc1nc2cc(N)ccc2o1,405.8207819124433,False,['204771-75-5'],1.8499629962,0,,,
POOL-00025518,"InChI=1S/C9H7BrN2/c10-6-1-2-9-7(5-6)8(11)3-4-12-9/h1-5H,(H2,11,12)",Nc1ccnc2ccc(Br)cc12,425.7980911891212,False,['65340-73-0'],1.8745428303,0,$308.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/bbo000153
POOL-00006876,"InChI=1S/C9H10N2O/c1-7-3-2-4-11-5-8(6-12)10-9(7)11/h2-5,12H,6H2,1H3",Cc1cccn2cc(CO)nc12,405.8207819124433,False,['872362-98-6'],1.8311803244,0,,,
POOL-00006446,"InChI=1S/C8H5BrN2O2/c9-5-3-6(8(12)13)7-10-1-2-11(7)4-5/h1-4H,(H,12,13)",O=C(O)c1cc(Br)cn2ccnc12,477.94880433128606,False,['903129-78-2'],1.8470474894,0,,,
POOL-00025960,"InChI=1S/C9H10N2O/c1-6-9(12)11-8-5-3-2-4-7(8)10-6/h2-6,10H,1H3,(H,11,12)",CC1Nc2ccccc2N=C1O,333.05534964618334,False,['34070-68-3'],1.8568050535,0,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r227021
POOL-00006380,"InChI=1S/C9H8N2O2/c1-13-9(12)7-5-6-3-2-4-10-8(6)11-7/h2-5H,1H3,(H,10,11)",COC(=O)c1cc2cccnc2[nH]1,414.5663570551784,False,['394223-02-0'],1.8352112959,0,,,
POOL-00043595,"InChI=1S/C8H8N2OS/c1-11-5-3-2-4-6-7(5)10-8(9)12-6/h2-4H,1H3,(H2,9,10)",COc1cccc2sc(=N)[nH]c12,457.2709542723538,False,['5464-79-9'],1.8536250224,0,,,
POOL-00006777,"InChI=1S/C9H6N2O2/c12-9(13)8-10-5-6-3-1-2-4-7(6)11-8/h1-5H,(H,12,13)",O=C(O)c1ncc2ccccc2n1,467.8762845243794,False,['568630-14-8'],1.8520835018,0,,,
POOL-00028237,"InChI=1S/C9H6N2O2/c12-9(13)8-2-1-6-5-10-4-3-7(6)11-8/h1-5H,(H,12,13)",O=C(O)c1ccc2cnccc2n1,467.8762845243794,False,['197507-59-8'],1.83459842,0,,,
POOL-00035773,"InChI=1S/C9H7BrN2/c10-7-4-6-2-1-3-12-9(6)8(11)5-7/h1-5H,11H2",Nc1cc(Br)cc2cccnc12,425.7980911891212,False,['57339-57-8'],1.8671802805,0,$44.00/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemscenellc/ciah9884f546?context=bbe
POOL-00037798,"InChI=1S/C9H10N2O/c1-6(12)9-10-7-4-2-3-5-8(7)11-9/h2-6,12H,1H3,(H,10,11)",CC(O)c1nc2ccccc2[nH]1,359.082794894873,False,"['19018-24-7', '860187-76-4']",1.8449431445,0,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s30148
POOL-00005228,"InChI=1S/C9H10N2O/c1-6-3-2-4-7-9(6)11-8(5-10)12-7/h2-4H,5,10H2,1H3",Cc1cccc2oc(CN)nc12,405.8207819124433,False,['1177323-15-7'],1.8598806056,0,,,
POOL-00004325,"InChI=1S/C7H6N2O2S/c1-4-5(6(10)11)12-7-8-2-3-9(4)7/h2-3H,1H3,(H,10,11)",Cc1c(C(=O)O)sc2nccn12,443.13180607185245,False,['1017273-59-4'],1.8388851878,0,,,
POOL-00006245,"InChI=1S/C8H5BrN2O2/c9-6-5-3-1-2-4-11(5)10-7(6)8(12)13/h1-4H,(H,12,13)",O=C(O)c1nn2ccccc2c1Br,477.94880433128606,False,['876379-77-0'],1.863584737,0,,,
POOL-00007494,"InChI=1S/C8H10N2O2/c11-8(12)6-5-9-10-4-2-1-3-7(6)10/h5H,1-4H2,(H,11,12)",O=C(O)c1cnn2c1CCCC2,316.857803832792,False,['307307-97-7'],1.8306777617,0,,,
POOL-00028208,"InChI=1S/C9H6N2O2/c12-9(13)7-4-3-6-2-1-5-10-8(6)11-7/h1-5H,(H,12,13)",O=C(O)c1ccc2cccnc2n1,467.8762845243794,False,['215523-34-5'],1.8408704609,0,,,
POOL-00007693,"InChI=1S/C9H10N2O/c12-9-6-10-8-4-2-1-3-7(8)5-11-9/h1-4,10H,5-6H2,(H,11,12)",OC1=NCc2ccccc2NC1,320.05950344595533,False,['168080-43-1'],1.8650192788,0,,,
POOL-00034775,"InChI=1S/C9H8N2O2/c12-9(13)5-7-6-11-4-2-1-3-8(11)10-7/h1-4,6H,5H2,(H,12,13)",O=C(O)Cc1cn2ccccc2n1,414.5663570551784,False,['19741-30-1'],1.8333299269,0,,,
POOL-00036066,"InChI=1S/C9H6N2O2/c12-9(13)8-5-10-6-3-1-2-4-7(6)11-8/h1-5H,(H,12,13)",O=C(O)c1cnc2ccccc2n1,467.8762845243794,False,['879-65-2'],1.8456903008,0,$110.00/500 MG,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/293407
POOL-00031863,"InChI=1S/C9H10N2O/c1-6-2-3-7-8(4-6)11-9(5-12)10-7/h2-4,12H,5H2,1H3,(H,10,11)",Cc1ccc2nc(CO)[nH]c2c1,405.8207819124433,False,['20034-02-0'],1.8673779613,0,,,
POOL-00012153,"InChI=1S/C10H6N2O/c11-5-7-6-12-10(13)9-4-2-1-3-8(7)9/h1-4,6H,(H,12,13)",N#Cc1c[nH]c(=O)c2ccccc12,548.5886805642934,False,['53000-96-7'],1.8225970003,0,$81.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009623
POOL-00023552,"InChI=1S/C10H10N2/c11-7-9-6-5-8-3-1-2-4-10(8)12-9/h1-6H,7,11H2",NCc1ccc2ccccc2n1,395.7156418352572,False,['5760-20-3'],1.8407615822,0,$90.00/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/lifechemicalsinc/lif432341540?context=bbe
POOL-00009875,"InChI=1S/C8H5BrN2O2/c9-7-6(8(12)13)10-5-3-1-2-4-11(5)7/h1-4H,(H,12,13)",O=C(O)c1nc2ccccn2c1Br,477.94880433128606,False,['354548-73-5'],1.862843415,0,,,
